store_id,timestamp,active_riders,orders_in_queue,avg_rider_wait_time
1,2024-01-18 04:15:00,11,2,0.78
2,2024-01-18 04:15:00,10,0,1.14
3,2024-01-18 04:15:00,4,1,1.48
4,2024-01-18 04:15:00,13,2,0.58
5,2024-01-18 04:15:00,9,3,0.86
6,2024-01-18 04:15:00,9,0,0.61
7,2024-01-18 04:15:00,6,1,1.41
8,2024-01-18 04:15:00,10,1,0.53
9,2024-01-18 04:15:00,12,2,0.64
10,2024-01-18 04:15:00,6,3,1.09
11,2024-01-18 04:15:00,8,0,1.14
12,2024-01-18 04:15:00,6,3,1.08
1,2024-01-18 04:30:00,14,0,1.28
2,2024-01-18 04:30:00,8,3,1.19
3,2024-01-18 04:30:00,7,3,0.68
4,2024-01-18 04:30:00,13,0,0.91
5,2024-01-18 04:30:00,9,2,0.53
6,2024-01-18 04:30:00,9,3,1.26
7,2024-01-18 04:30:00,4,2,1.24
8,2024-01-18 04:30:00,7,3,1.35
9,2024-01-18 04:30:00,11,3,0.53
10,2024-01-18 04:30:00,7,3,0.74
11,2024-01-18 04:30:00,8,3,1.34
12,2024-01-18 04:30:00,6,3,0.64
1,2024-01-18 04:45:00,14,2,1.28
2,2024-01-18 04:45:00,10,1,1.41
3,2024-01-18 04:45:00,4,0,1.38
4,2024-01-18 04:45:00,14,1,1.36
5,2024-01-18 04:45:00,8,2,0.78
6,2024-01-18 04:45:00,6,3,1.07
7,2024-01-18 04:45:00,4,2,1.0
8,2024-01-18 04:45:00,9,0,0.51
9,2024-01-18 04:45:00,13,2,0.56
10,2024-01-18 04:45:00,8,0,1.45
11,2024-01-18 04:45:00,6,1,0.69
12,2024-01-18 04:45:00,4,0,1.43
1,2024-01-18 05:00:00,10,0,1.27
2,2024-01-18 05:00:00,10,3,0.86
3,2024-01-18 05:00:00,5,1,0.69
4,2024-01-18 05:00:00,13,1,0.84
5,2024-01-18 05:00:00,8,3,1.48
6,2024-01-18 05:00:00,7,0,0.73
7,2024-01-18 05:00:00,6,0,1.38
8,2024-01-18 05:00:00,10,1,0.61
9,2024-01-18 05:00:00,14,0,0.56
10,2024-01-18 05:00:00,10,2,1.08
11,2024-01-18 05:00:00,9,1,0.66
12,2024-01-18 05:00:00,4,1,1.1
1,2024-01-18 05:15:00,12,1,0.56
2,2024-01-18 05:15:00,9,1,1.33
3,2024-01-18 05:15:00,6,3,1.34
4,2024-01-18 05:15:00,11,2,0.9
5,2024-01-18 05:15:00,7,1,1.28
6,2024-01-18 05:15:00,7,2,1.07
7,2024-01-18 05:15:00,4,1,0.91
8,2024-01-18 05:15:00,9,1,1.29
9,2024-01-18 05:15:00,14,2,1.2
10,2024-01-18 05:15:00,6,3,0.57
11,2024-01-18 05:15:00,7,2,0.79
12,2024-01-18 05:15:00,3,1,1.23
1,2024-01-18 05:30:00,11,2,1.4
2,2024-01-18 05:30:00,10,0,1.45
3,2024-01-18 05:30:00,4,3,0.97
4,2024-01-18 05:30:00,10,0,1.44
5,2024-01-18 05:30:00,8,3,1.15
6,2024-01-18 05:30:00,9,0,0.64
7,2024-01-18 05:30:00,6,3,1.44
8,2024-01-18 05:30:00,6,2,0.88
9,2024-01-18 05:30:00,13,2,1.5
10,2024-01-18 05:30:00,6,0,1.24
11,2024-01-18 05:30:00,8,3,0.71
12,2024-01-18 05:30:00,5,0,1.09
1,2024-01-18 05:45:00,14,0,0.98
2,2024-01-18 05:45:00,9,1,0.99
3,2024-01-18 05:45:00,5,0,1.49
4,2024-01-18 05:45:00,12,0,1.33
5,2024-01-18 05:45:00,7,2,1.05
6,2024-01-18 05:45:00,7,1,1.17
7,2024-01-18 05:45:00,5,2,0.71
8,2024-01-18 05:45:00,6,0,1.08
9,2024-01-18 05:45:00,13,3,0.7
10,2024-01-18 05:45:00,8,3,0.91
11,2024-01-18 05:45:00,6,1,0.52
12,2024-01-18 05:45:00,5,0,1.13
1,2024-01-18 06:00:00,11,0,1.29
2,2024-01-18 06:00:00,8,2,0.66
3,2024-01-18 06:00:00,5,3,0.58
4,2024-01-18 06:00:00,14,1,1.27
5,2024-01-18 06:00:00,9,1,0.52
6,2024-01-18 06:00:00,6,2,1.11
7,2024-01-18 06:00:00,5,2,1.19
8,2024-01-18 06:00:00,10,2,0.55
9,2024-01-18 06:00:00,13,0,0.84
10,2024-01-18 06:00:00,6,2,1.0
11,2024-01-18 06:00:00,7,3,0.72
12,2024-01-18 06:00:00,5,0,1.47
1,2024-01-18 06:15:00,10,2,0.66
2,2024-01-18 06:15:00,8,3,0.85
3,2024-01-18 06:15:00,6,1,1.14
4,2024-01-18 06:15:00,14,3,0.57
5,2024-01-18 06:15:00,8,1,0.77
6,2024-01-18 06:15:00,7,3,1.04
7,2024-01-18 06:15:00,6,0,1.2
8,2024-01-18 06:15:00,8,1,0.86
9,2024-01-18 06:15:00,10,0,0.58
10,2024-01-18 06:15:00,9,1,0.69
11,2024-01-18 06:15:00,7,2,0.71
12,2024-01-18 06:15:00,5,1,0.53
1,2024-01-18 06:30:00,10,0,1.4
2,2024-01-18 06:30:00,6,1,1.26
3,2024-01-18 06:30:00,5,1,1.37
4,2024-01-18 06:30:00,13,1,0.9
5,2024-01-18 06:30:00,10,3,1.2
6,2024-01-18 06:30:00,7,3,1.05
7,2024-01-18 06:30:00,6,3,1.34
8,2024-01-18 06:30:00,10,0,0.94
9,2024-01-18 06:30:00,11,0,1.11
10,2024-01-18 06:30:00,6,1,0.62
11,2024-01-18 06:30:00,9,3,1.48
12,2024-01-18 06:30:00,7,3,1.43
1,2024-01-18 06:45:00,12,2,1.05
2,2024-01-18 06:45:00,10,3,0.5
3,2024-01-18 06:45:00,7,1,1.49
4,2024-01-18 06:45:00,12,2,0.87
5,2024-01-18 06:45:00,6,0,0.92
6,2024-01-18 06:45:00,8,1,0.82
7,2024-01-18 06:45:00,7,0,1.45
8,2024-01-18 06:45:00,6,2,0.66
9,2024-01-18 06:45:00,14,1,0.57
10,2024-01-18 06:45:00,9,3,0.71
11,2024-01-18 06:45:00,7,2,0.88
12,2024-01-18 06:45:00,3,3,1.33
1,2024-01-18 07:00:00,12,0,1.39
2,2024-01-18 07:00:00,6,3,0.58
3,2024-01-18 07:00:00,6,0,1.39
4,2024-01-18 07:00:00,10,3,1.42
5,2024-01-18 07:00:00,10,2,0.69
6,2024-01-18 07:00:00,10,0,0.97
7,2024-01-18 07:00:00,7,2,1.22
8,2024-01-18 07:00:00,6,3,0.96
9,2024-01-18 07:00:00,13,1,0.97
10,2024-01-18 07:00:00,7,1,1.42
11,2024-01-18 07:00:00,9,1,0.83
12,2024-01-18 07:00:00,3,0,1.31
1,2024-01-18 07:15:00,11,3,0.89
2,2024-01-18 07:15:00,7,3,0.69
3,2024-01-18 07:15:00,7,1,0.94
4,2024-01-18 07:15:00,14,1,1.25
5,2024-01-18 07:15:00,9,1,1.34
6,2024-01-18 07:15:00,6,0,0.94
7,2024-01-18 07:15:00,7,0,0.52
8,2024-01-18 07:15:00,8,1,1.04
9,2024-01-18 07:15:00,14,2,1.33
10,2024-01-18 07:15:00,10,2,1.41
11,2024-01-18 07:15:00,9,1,1.03
12,2024-01-18 07:15:00,7,3,0.78
1,2024-01-18 07:30:00,13,0,0.97
2,2024-01-18 07:30:00,10,2,1.35
3,2024-01-18 07:30:00,5,1,1.02
4,2024-01-18 07:30:00,11,0,1.43
5,2024-01-18 07:30:00,10,2,0.81
6,2024-01-18 07:30:00,7,1,1.17
7,2024-01-18 07:30:00,3,1,0.69
8,2024-01-18 07:30:00,8,2,1.3
9,2024-01-18 07:30:00,12,0,0.55
10,2024-01-18 07:30:00,8,1,0.91
11,2024-01-18 07:30:00,9,0,0.89
12,2024-01-18 07:30:00,7,2,1.31
1,2024-01-18 07:45:00,10,0,0.77
2,2024-01-18 07:45:00,6,3,1.49
3,2024-01-18 07:45:00,4,0,1.32
4,2024-01-18 07:45:00,11,1,1.43
5,2024-01-18 07:45:00,10,2,1.18
6,2024-01-18 07:45:00,10,3,0.95
7,2024-01-18 07:45:00,5,3,0.98
8,2024-01-18 07:45:00,10,0,0.62
9,2024-01-18 07:45:00,11,3,0.59
10,2024-01-18 07:45:00,10,3,1.49
11,2024-01-18 07:45:00,8,1,1.34
12,2024-01-18 07:45:00,6,0,1.06
1,2024-01-18 08:00:00,13,1,0.63
2,2024-01-18 08:00:00,8,2,0.97
3,2024-01-18 08:00:00,4,3,0.65
4,2024-01-18 08:00:00,13,3,1.17
5,2024-01-18 08:00:00,10,1,0.87
6,2024-01-18 08:00:00,10,2,0.82
7,2024-01-18 08:00:00,4,3,1.2
8,2024-01-18 08:00:00,8,1,1.25
9,2024-01-18 08:00:00,10,0,0.92
10,2024-01-18 08:00:00,6,1,1.08
11,2024-01-18 08:00:00,9,3,1.35
12,2024-01-18 08:00:00,4,2,0.62
1,2024-01-18 08:15:00,10,0,1.29
2,2024-01-18 08:15:00,10,1,0.7
3,2024-01-18 08:15:00,4,0,0.59
4,2024-01-18 08:15:00,10,1,1.07
5,2024-01-18 08:15:00,8,1,1.18
6,2024-01-18 08:15:00,7,2,0.69
7,2024-01-18 08:15:00,6,0,1.33
8,2024-01-18 08:15:00,6,1,0.81
9,2024-01-18 08:15:00,12,2,1.16
10,2024-01-18 08:15:00,7,2,1.48
11,2024-01-18 08:15:00,7,3,0.88
12,2024-01-18 08:15:00,7,2,0.59
1,2024-01-18 08:30:00,10,2,0.53
2,2024-01-18 08:30:00,9,2,0.95
3,2024-01-18 08:30:00,6,0,0.65
4,2024-01-18 08:30:00,14,3,0.83
5,2024-01-18 08:30:00,6,2,0.99
6,2024-01-18 08:30:00,6,3,0.61
7,2024-01-18 08:30:00,5,3,0.61
8,2024-01-18 08:30:00,8,0,1.07
9,2024-01-18 08:30:00,13,3,1.43
10,2024-01-18 08:30:00,6,1,0.95
11,2024-01-18 08:30:00,10,0,1.02
12,2024-01-18 08:30:00,3,0,0.62
1,2024-01-18 08:45:00,13,2,1.14
2,2024-01-18 08:45:00,7,0,1.43
3,2024-01-18 08:45:00,4,3,0.67
4,2024-01-18 08:45:00,12,1,0.76
5,2024-01-18 08:45:00,6,3,1.06
6,2024-01-18 08:45:00,9,0,0.98
7,2024-01-18 08:45:00,4,1,1.43
8,2024-01-18 08:45:00,7,1,0.62
9,2024-01-18 08:45:00,12,3,0.67
10,2024-01-18 08:45:00,8,2,0.63
11,2024-01-18 08:45:00,9,3,1.16
12,2024-01-18 08:45:00,6,3,0.9
1,2024-01-18 09:00:00,11,2,0.71
2,2024-01-18 09:00:00,7,2,0.75
3,2024-01-18 09:00:00,4,2,0.73
4,2024-01-18 09:00:00,10,2,1.08
5,2024-01-18 09:00:00,7,3,1.24
6,2024-01-18 09:00:00,8,1,0.7
7,2024-01-18 09:00:00,3,0,0.71
8,2024-01-18 09:00:00,8,3,1.37
9,2024-01-18 09:00:00,10,3,0.74
10,2024-01-18 09:00:00,7,1,0.64
11,2024-01-18 09:00:00,9,0,0.93
12,2024-01-18 09:00:00,3,3,0.98
1,2024-01-18 09:15:00,10,1,0.86
2,2024-01-18 09:15:00,10,1,1.43
3,2024-01-18 09:15:00,5,2,1.12
4,2024-01-18 09:15:00,12,1,1.31
5,2024-01-18 09:15:00,6,0,0.79
6,2024-01-18 09:15:00,9,0,1.36
7,2024-01-18 09:15:00,5,2,0.85
8,2024-01-18 09:15:00,9,2,1.12
9,2024-01-18 09:15:00,10,0,1.19
10,2024-01-18 09:15:00,10,3,1.17
11,2024-01-18 09:15:00,8,2,1.01
12,2024-01-18 09:15:00,4,2,0.73
1,2024-01-18 09:30:00,13,1,0.72
2,2024-01-18 09:30:00,9,0,0.81
3,2024-01-18 09:30:00,5,1,0.97
4,2024-01-18 09:30:00,10,0,1.42
5,2024-01-18 09:30:00,9,1,1.19
6,2024-01-18 09:30:00,10,1,0.56
7,2024-01-18 09:30:00,6,2,0.62
8,2024-01-18 09:30:00,10,0,0.64
9,2024-01-18 09:30:00,14,2,1.04
10,2024-01-18 09:30:00,9,0,0.62
11,2024-01-18 09:30:00,6,0,1.29
12,2024-01-18 09:30:00,4,0,0.94
1,2024-01-18 09:45:00,10,0,0.68
2,2024-01-18 09:45:00,9,2,1.27
3,2024-01-18 09:45:00,3,2,0.98
4,2024-01-18 09:45:00,11,1,0.71
5,2024-01-18 09:45:00,10,2,0.62
6,2024-01-18 09:45:00,6,2,1.48
7,2024-01-18 09:45:00,6,1,1.31
8,2024-01-18 09:45:00,9,3,0.66
9,2024-01-18 09:45:00,14,3,0.61
10,2024-01-18 09:45:00,7,0,0.86
11,2024-01-18 09:45:00,8,2,0.7
12,2024-01-18 09:45:00,4,1,1.35
1,2024-01-18 10:00:00,14,3,0.99
2,2024-01-18 10:00:00,9,0,1.39
3,2024-01-18 10:00:00,3,1,1.21
4,2024-01-18 10:00:00,13,2,1.37
5,2024-01-18 10:00:00,6,0,1.34
6,2024-01-18 10:00:00,6,1,1.46
7,2024-01-18 10:00:00,3,0,0.73
8,2024-01-18 10:00:00,9,2,1.05
9,2024-01-18 10:00:00,14,2,1.01
10,2024-01-18 10:00:00,9,2,0.63
11,2024-01-18 10:00:00,8,2,0.64
12,2024-01-18 10:00:00,6,2,1.29
1,2024-01-18 10:15:00,14,3,0.89
2,2024-01-18 10:15:00,9,1,0.59
3,2024-01-18 10:15:00,3,1,1.0
4,2024-01-18 10:15:00,14,0,1.27
5,2024-01-18 10:15:00,10,0,0.59
6,2024-01-18 10:15:00,9,2,1.45
7,2024-01-18 10:15:00,4,0,1.41
8,2024-01-18 10:15:00,6,1,1.33
9,2024-01-18 10:15:00,12,0,1.33
10,2024-01-18 10:15:00,7,3,0.6
11,2024-01-18 10:15:00,9,2,1.48
12,2024-01-18 10:15:00,5,1,0.76
1,2024-01-18 10:30:00,10,3,0.81
2,2024-01-18 10:30:00,8,3,0.5
3,2024-01-18 10:30:00,3,2,1.29
4,2024-01-18 10:30:00,12,3,1.49
5,2024-01-18 10:30:00,10,1,0.59
6,2024-01-18 10:30:00,7,2,1.42
7,2024-01-18 10:30:00,5,0,0.87
8,2024-01-18 10:30:00,6,3,0.63
9,2024-01-18 10:30:00,12,2,0.93
10,2024-01-18 10:30:00,10,0,1.23
11,2024-01-18 10:30:00,10,0,1.29
12,2024-01-18 10:30:00,5,3,0.59
1,2024-01-18 10:45:00,11,0,1.46
2,2024-01-18 10:45:00,7,3,0.58
3,2024-01-18 10:45:00,4,0,0.9
4,2024-01-18 10:45:00,14,3,1.41
5,2024-01-18 10:45:00,10,3,0.96
6,2024-01-18 10:45:00,8,0,1.43
7,2024-01-18 10:45:00,5,2,1.11
8,2024-01-18 10:45:00,7,0,0.87
9,2024-01-18 10:45:00,10,3,1.49
10,2024-01-18 10:45:00,7,3,1.07
11,2024-01-18 10:45:00,9,1,1.29
12,2024-01-18 10:45:00,4,2,1.19
1,2024-01-18 11:00:00,12,0,1.05
2,2024-01-18 11:00:00,7,1,1.23
3,2024-01-18 11:00:00,7,2,1.34
4,2024-01-18 11:00:00,12,2,1.03
5,2024-01-18 11:00:00,10,0,1.24
6,2024-01-18 11:00:00,8,2,0.5
7,2024-01-18 11:00:00,5,1,0.91
8,2024-01-18 11:00:00,6,0,1.18
9,2024-01-18 11:00:00,11,3,0.69
10,2024-01-18 11:00:00,8,1,0.8
11,2024-01-18 11:00:00,7,3,0.53
12,2024-01-18 11:00:00,7,0,0.81
1,2024-01-18 11:15:00,12,1,0.58
2,2024-01-18 11:15:00,7,1,1.21
3,2024-01-18 11:15:00,7,3,0.99
4,2024-01-18 11:15:00,11,3,1.48
5,2024-01-18 11:15:00,9,1,0.6
6,2024-01-18 11:15:00,8,0,0.87
7,2024-01-18 11:15:00,5,0,0.76
8,2024-01-18 11:15:00,7,0,0.99
9,2024-01-18 11:15:00,10,0,1.02
10,2024-01-18 11:15:00,9,3,0.96
11,2024-01-18 11:15:00,8,1,1.34
12,2024-01-18 11:15:00,3,0,0.83
1,2024-01-18 11:30:00,12,0,1.02
2,2024-01-18 11:30:00,7,0,1.29
3,2024-01-18 11:30:00,6,3,1.43
4,2024-01-18 11:30:00,10,1,1.49
5,2024-01-18 11:30:00,10,2,1.2
6,2024-01-18 11:30:00,10,3,1.14
7,2024-01-18 11:30:00,6,2,1.07
8,2024-01-18 11:30:00,8,2,0.88
9,2024-01-18 11:30:00,10,1,1.14
10,2024-01-18 11:30:00,7,0,1.15
11,2024-01-18 11:30:00,9,1,1.01
12,2024-01-18 11:30:00,4,3,1.22
1,2024-01-18 11:45:00,11,1,1.29
2,2024-01-18 11:45:00,7,2,0.62
3,2024-01-18 11:45:00,4,3,0.88
4,2024-01-18 11:45:00,10,2,0.65
5,2024-01-18 11:45:00,8,3,0.73
6,2024-01-18 11:45:00,8,1,1.35
7,2024-01-18 11:45:00,5,0,0.57
8,2024-01-18 11:45:00,10,1,1.07
9,2024-01-18 11:45:00,13,0,1.42
10,2024-01-18 11:45:00,7,3,1.19
11,2024-01-18 11:45:00,9,1,1.47
12,2024-01-18 11:45:00,3,2,1.15
1,2024-01-18 12:00:00,12,2,1.5
2,2024-01-18 12:00:00,9,0,1.5
3,2024-01-18 12:00:00,5,0,0.86
4,2024-01-18 12:00:00,10,3,0.73
5,2024-01-18 12:00:00,9,1,1.09
6,2024-01-18 12:00:00,9,3,1.22
7,2024-01-18 12:00:00,5,3,1.34
8,2024-01-18 12:00:00,6,3,0.52
9,2024-01-18 12:00:00,10,2,1.32
10,2024-01-18 12:00:00,7,2,1.03
11,2024-01-18 12:00:00,7,2,0.63
12,2024-01-18 12:00:00,6,0,0.99
1,2024-01-18 12:15:00,10,0,0.91
2,2024-01-18 12:15:00,8,1,0.51
3,2024-01-18 12:15:00,4,1,1.43
4,2024-01-18 12:15:00,14,2,0.85
5,2024-01-18 12:15:00,10,3,1.18
6,2024-01-18 12:15:00,9,2,0.74
7,2024-01-18 12:15:00,5,2,1.14
8,2024-01-18 12:15:00,8,3,0.85
9,2024-01-18 12:15:00,13,3,0.61
10,2024-01-18 12:15:00,10,2,0.93
11,2024-01-18 12:15:00,6,3,1.4
12,2024-01-18 12:15:00,7,0,1.3
1,2024-01-18 12:30:00,13,2,0.6
2,2024-01-18 12:30:00,6,1,0.95
3,2024-01-18 12:30:00,4,2,0.55
4,2024-01-18 12:30:00,14,2,0.94
5,2024-01-18 12:30:00,9,1,0.88
6,2024-01-18 12:30:00,6,2,0.99
7,2024-01-18 12:30:00,5,3,1.42
8,2024-01-18 12:30:00,6,0,0.78
9,2024-01-18 12:30:00,14,2,1.31
10,2024-01-18 12:30:00,6,1,1.38
11,2024-01-18 12:30:00,6,0,0.99
12,2024-01-18 12:30:00,6,2,0.79
1,2024-01-18 12:45:00,11,1,1.03
2,2024-01-18 12:45:00,8,0,1.16
3,2024-01-18 12:45:00,7,0,1.17
4,2024-01-18 12:45:00,12,3,1.25
5,2024-01-18 12:45:00,10,3,1.41
6,2024-01-18 12:45:00,6,2,0.79
7,2024-01-18 12:45:00,6,0,1.0
8,2024-01-18 12:45:00,6,0,0.8
9,2024-01-18 12:45:00,10,1,1.03
10,2024-01-18 12:45:00,6,2,0.68
11,2024-01-18 12:45:00,7,3,1.16
12,2024-01-18 12:45:00,3,1,0.64
1,2024-01-18 13:00:00,14,1,1.08
2,2024-01-18 13:00:00,6,2,1.0
3,2024-01-18 13:00:00,5,0,1.17
4,2024-01-18 13:00:00,11,1,1.12
5,2024-01-18 13:00:00,10,3,1.04
6,2024-01-18 13:00:00,8,0,0.78
7,2024-01-18 13:00:00,3,1,1.33
8,2024-01-18 13:00:00,10,3,0.98
9,2024-01-18 13:00:00,14,2,0.73
10,2024-01-18 13:00:00,8,3,0.86
11,2024-01-18 13:00:00,10,1,1.03
12,2024-01-18 13:00:00,4,3,0.9
1,2024-01-18 13:15:00,11,2,1.1
2,2024-01-18 13:15:00,7,2,0.77
3,2024-01-18 13:15:00,5,2,1.1
4,2024-01-18 13:15:00,12,3,0.55
5,2024-01-18 13:15:00,9,0,1.5
6,2024-01-18 13:15:00,10,1,0.58
7,2024-01-18 13:15:00,3,3,1.02
8,2024-01-18 13:15:00,7,2,0.79
9,2024-01-18 13:15:00,10,3,0.72
10,2024-01-18 13:15:00,7,1,1.05
11,2024-01-18 13:15:00,7,1,0.79
12,2024-01-18 13:15:00,7,1,1.25
1,2024-01-18 13:30:00,12,2,0.51
2,2024-01-18 13:30:00,9,0,0.89
3,2024-01-18 13:30:00,4,1,0.53
4,2024-01-18 13:30:00,12,3,1.21
5,2024-01-18 13:30:00,10,3,0.99
6,2024-01-18 13:30:00,7,3,0.56
7,2024-01-18 13:30:00,7,1,0.5
8,2024-01-18 13:30:00,8,0,1.02
9,2024-01-18 13:30:00,11,3,0.88
10,2024-01-18 13:30:00,10,0,0.72
11,2024-01-18 13:30:00,7,0,0.79
12,2024-01-18 13:30:00,5,1,0.66
1,2024-01-18 13:45:00,11,3,0.6
2,2024-01-18 13:45:00,8,1,1.09
3,2024-01-18 13:45:00,5,3,0.91
4,2024-01-18 13:45:00,13,0,0.51
5,2024-01-18 13:45:00,7,2,0.7
6,2024-01-18 13:45:00,7,1,0.51
7,2024-01-18 13:45:00,7,1,0.91
8,2024-01-18 13:45:00,8,2,0.67
9,2024-01-18 13:45:00,11,2,0.5
10,2024-01-18 13:45:00,8,1,1.49
11,2024-01-18 13:45:00,8,1,1.2
12,2024-01-18 13:45:00,6,3,0.76
1,2024-01-18 14:00:00,13,1,1.21
2,2024-01-18 14:00:00,9,2,0.5
3,2024-01-18 14:00:00,4,0,0.69
4,2024-01-18 14:00:00,11,0,1.1
5,2024-01-18 14:00:00,6,3,1.08
6,2024-01-18 14:00:00,7,1,0.63
7,2024-01-18 14:00:00,3,3,0.69
8,2024-01-18 14:00:00,9,2,1.25
9,2024-01-18 14:00:00,10,3,0.7
10,2024-01-18 14:00:00,7,3,1.03
11,2024-01-18 14:00:00,7,1,0.62
12,2024-01-18 14:00:00,7,3,1.3
1,2024-01-18 14:15:00,11,2,1.03
2,2024-01-18 14:15:00,8,0,0.87
3,2024-01-18 14:15:00,3,3,1.15
4,2024-01-18 14:15:00,10,2,0.84
5,2024-01-18 14:15:00,6,1,1.29
6,2024-01-18 14:15:00,8,3,0.94
7,2024-01-18 14:15:00,6,2,1.36
8,2024-01-18 14:15:00,9,1,1.48
9,2024-01-18 14:15:00,11,1,0.52
10,2024-01-18 14:15:00,9,2,0.7
11,2024-01-18 14:15:00,6,0,0.92
12,2024-01-18 14:15:00,3,1,1.48
1,2024-01-18 14:30:00,12,2,0.85
2,2024-01-18 14:30:00,7,3,0.65
3,2024-01-18 14:30:00,4,2,1.25
4,2024-01-18 14:30:00,11,3,1.1
5,2024-01-18 14:30:00,9,3,1.22
6,2024-01-18 14:30:00,9,1,1.09
7,2024-01-18 14:30:00,5,1,1.05
8,2024-01-18 14:30:00,9,0,0.92
9,2024-01-18 14:30:00,12,3,0.98
10,2024-01-18 14:30:00,7,1,0.97
11,2024-01-18 14:30:00,10,0,0.54
12,2024-01-18 14:30:00,4,2,0.97
1,2024-01-18 14:45:00,10,1,1.16
2,2024-01-18 14:45:00,7,1,0.86
3,2024-01-18 14:45:00,6,0,1.37
4,2024-01-18 14:45:00,13,1,0.95
5,2024-01-18 14:45:00,6,1,0.74
6,2024-01-18 14:45:00,10,1,1.46
7,2024-01-18 14:45:00,3,2,0.98
8,2024-01-18 14:45:00,7,1,1.2
9,2024-01-18 14:45:00,14,1,0.53
10,2024-01-18 14:45:00,6,0,1.34
11,2024-01-18 14:45:00,8,0,1.35
12,2024-01-18 14:45:00,3,2,0.93
1,2024-01-18 15:00:00,13,2,1.13
2,2024-01-18 15:00:00,6,2,1.24
3,2024-01-18 15:00:00,3,2,1.48
4,2024-01-18 15:00:00,12,1,0.54
5,2024-01-18 15:00:00,7,3,1.37
6,2024-01-18 15:00:00,10,2,0.76
7,2024-01-18 15:00:00,5,3,0.55
8,2024-01-18 15:00:00,8,0,0.8
9,2024-01-18 15:00:00,10,3,1.46
10,2024-01-18 15:00:00,8,0,1.3
11,2024-01-18 15:00:00,10,0,1.28
12,2024-01-18 15:00:00,4,1,0.78
1,2024-01-18 15:15:00,13,1,1.25
2,2024-01-18 15:15:00,10,1,0.85
3,2024-01-18 15:15:00,7,0,1.19
4,2024-01-18 15:15:00,11,2,0.76
5,2024-01-18 15:15:00,8,2,0.62
6,2024-01-18 15:15:00,6,1,0.66
7,2024-01-18 15:15:00,7,2,0.58
8,2024-01-18 15:15:00,6,2,1.25
9,2024-01-18 15:15:00,11,0,1.22
10,2024-01-18 15:15:00,10,0,1.26
11,2024-01-18 15:15:00,10,1,0.76
12,2024-01-18 15:15:00,3,1,1.43
1,2024-01-18 15:30:00,12,1,1.24
2,2024-01-18 15:30:00,9,3,1.07
3,2024-01-18 15:30:00,3,0,1.0
4,2024-01-18 15:30:00,13,0,1.23
5,2024-01-18 15:30:00,8,0,1.2
6,2024-01-18 15:30:00,7,3,0.63
7,2024-01-18 15:30:00,3,3,1.25
8,2024-01-18 15:30:00,10,2,1.3
9,2024-01-18 15:30:00,14,0,1.07
10,2024-01-18 15:30:00,10,2,1.14
11,2024-01-18 15:30:00,6,1,1.24
12,2024-01-18 15:30:00,3,1,1.35
1,2024-01-18 15:45:00,10,1,0.91
2,2024-01-18 15:45:00,7,0,0.67
3,2024-01-18 15:45:00,4,1,0.73
4,2024-01-18 15:45:00,14,1,0.67
5,2024-01-18 15:45:00,7,2,0.9
6,2024-01-18 15:45:00,6,0,1.21
7,2024-01-18 15:45:00,6,2,1.09
8,2024-01-18 15:45:00,9,2,1.25
9,2024-01-18 15:45:00,14,3,0.96
10,2024-01-18 15:45:00,10,2,0.88
11,2024-01-18 15:45:00,6,3,0.6
12,2024-01-18 15:45:00,6,2,1.23
1,2024-01-18 16:00:00,14,0,0.92
2,2024-01-18 16:00:00,9,3,0.59
3,2024-01-18 16:00:00,7,3,0.53
4,2024-01-18 16:00:00,12,1,0.88
5,2024-01-18 16:00:00,9,2,1.49
6,2024-01-18 16:00:00,10,0,0.67
7,2024-01-18 16:00:00,4,2,0.92
8,2024-01-18 16:00:00,9,1,0.91
9,2024-01-18 16:00:00,14,2,1.26
10,2024-01-18 16:00:00,7,2,0.68
11,2024-01-18 16:00:00,9,0,1.47
12,2024-01-18 16:00:00,6,0,0.7
1,2024-01-18 16:15:00,12,2,1.24
2,2024-01-18 16:15:00,6,0,1.17
3,2024-01-18 16:15:00,6,2,1.19
4,2024-01-18 16:15:00,11,2,1.22
5,2024-01-18 16:15:00,9,2,0.89
6,2024-01-18 16:15:00,8,3,1.3
7,2024-01-18 16:15:00,4,1,0.56
8,2024-01-18 16:15:00,6,2,1.18
9,2024-01-18 16:15:00,12,0,0.82
10,2024-01-18 16:15:00,7,1,0.52
11,2024-01-18 16:15:00,6,0,1.29
12,2024-01-18 16:15:00,3,2,1.2
1,2024-01-18 16:30:00,13,1,1.24
2,2024-01-18 16:30:00,7,0,0.64
3,2024-01-18 16:30:00,3,2,1.22
4,2024-01-18 16:30:00,14,1,1.39
5,2024-01-18 16:30:00,7,2,1.25
6,2024-01-18 16:30:00,6,1,1.09
7,2024-01-18 16:30:00,4,3,0.8
8,2024-01-18 16:30:00,9,3,0.77
9,2024-01-18 16:30:00,13,3,0.89
10,2024-01-18 16:30:00,8,1,0.65
11,2024-01-18 16:30:00,9,0,0.56
12,2024-01-18 16:30:00,4,1,1.1
1,2024-01-18 16:45:00,11,0,0.75
2,2024-01-18 16:45:00,9,2,1.27
3,2024-01-18 16:45:00,5,1,1.44
4,2024-01-18 16:45:00,12,3,0.9
5,2024-01-18 16:45:00,10,1,0.62
6,2024-01-18 16:45:00,6,0,1.17
7,2024-01-18 16:45:00,4,2,0.86
